;;;;;;;;;;;
AÑO SANCIÓN;MES SANCIÓN;Canal / Cable Operador;MES EMISIÓN;AÑO EMISIÓN;Contenidos Denunciados;MULTA ;TEMA DENUNICIADO;;;;
2019;MARZO;TVN;SEPTIEMBRE;2018;-Se ve afectada la honra de don Gonzalo Oyarzun Gallegos (150 UTM);150;"Vulneración de la Dignidad Personal
";;;;
2019;MARZO;TVN;OCTUBRE;2018;-Se ve afectada la honra y dignidad de una persona víctima de un delito (100 UTM);100;"Vulneración de la Dignidad Personal
";;;;
2019;MARZO;VTR;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;VTR;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;VTR;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;VTR;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;VTR;SEPTIEMBRE;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;VTR;SEPTIEMBRE;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;CLARO;AGOSTO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años.;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;DIRECTV;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM).;100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;DIRECTV;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (300 UTM).;300;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;DIRECTV;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (300 UTM).;300;Contenido Inapropiado para Menores en Horario de Protección (HTE);;;;
2019;FEBRERO;DIRECTV;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM).;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;DIRECTV;AGOSTO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM).;2059;Contenido Inapropiado para Menores en Horario de Protección (HTE);;;;
2019;FEBRERO;ENTEL;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (300 UTM).;300;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;ENTEL;AGOSTO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM).;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;LA RED ;AGOSTO;2018;– Nota sensacionalista relativa al crimen del profesor Nibaldo Villegas.;150;"Sensacionalismo y Desinformación
";;;;
2019;FEBRERO;TELEFÓNICA ;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM).;100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;TELEFÓNICA ;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (300 UTM).;300;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;TELEFÓNICA ;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (300 UTM).;300;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;TELEFÓNICA ;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM).;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;TELEFÓNICA ;AGOSTO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM).;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;VTR;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (300 UTM).;300;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;FEBRERO;VTR;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (300 UTM).;300;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;CANAL 13;AGOSTO;2018;– Autopromoción en horario de protección a los niños y niñas menores de 18 años (20 UTM).;20;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;CANAL 13;JULIO;2018;– Se ve afectada de manera injustificada, la honra de don Nicolás Muñoz (220 UTM).;200;"Vulneración de la Dignidad Personal
";;;;
2019;ENERO;CHILEVISIÓN;JULIO;2018;– Publicidad de bebidas alcohólicas en horario de protección a los niños y niñas menores de 18 años.;20;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;CLARO;MAYO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM).;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;CLARO;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM).;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;DIRECTV;MAYO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM).;200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;DIRECTV;MAYO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM).;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;DIRECTV;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM).;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;DIRECTV;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (150 UTM).;15O;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;ENTEL;MAYO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM).;750;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;ENTEL;MAYO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM).;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;ENTEL;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM).;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;ENTEL;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (150 UTM).;150;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;LA RED ;JULIO;2018;– Se vulnera la dignidad de una persona y su derecho a mantener indemne su vida privada e intimidad.;200;"Vulneración de la Dignidad Personal
";;;;
2019;ENERO;TELEFÓNICA ;MAYO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM).;200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;TELEFÓNICA;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM).;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;TELEFÓNICA ;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (150 UTM).;150;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;TU VES;MAYO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años.;100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;TVN;JUNIO;2018;– Se emite sobre el homicidio de un joven de 18 años en horario de protección a los niños y niñas menores de 18 años (150 UTM).;150;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;TVN;AGOSTO;2018;– Se vulneran los derechos fundamentales de dos menores de edad. (200 UTM).;200;"Vulneración de Derechos de Menores (Identidad y Privacidad)
";;;;
2019;ENERO;VTR;MAYO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM).;100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;VTR;MAYO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;VTR;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ENERO;VTR;JUNIO;2018;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (150 UTM);150;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
